系列,机型,版本,ColorOS,Android,地址,大小,时间,MD5
R系列,OPPO R7Plus（全网通）,正式版-150723,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plusm/R7Plusm_11_A.05_OTA_005_all_wipe_201507232200.zip,883 MB,2016-05-12T18:32:38.000+0000,081E6444EF5D2041DC16C13F86077751
R系列,OPPO R7Plus（全网通）,正式版-151009,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plusm/R7Plusm_11_A.13_OTA_013_all_wipe_201510091249.zip,881 MB,2016-05-12T10:34:26.000+0000,ACF1234231788367C34D20BA58AD8082
R系列,OPPO R7Plus（全网通）,正式版-150822,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plusm/R7Plusm_11_A.08_OTA_008_all_wipe_201508221143.zip,886 MB,2016-05-12T10:33:12.000+0000,E50EF5F3575FD585F24C6009D2B9E8EA
R系列,OPPO R7Plus（全网通）,正式版-150805,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plusm/R7Plusm_11_A.07_OTA_007_all_wipe_201508052207.zip,885 MB,2016-05-12T10:33:07.000+0000,258C62129D1690C48754C5607747CB07
R系列,OPPO R7Plus（全网通）,正式版-150730,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plusm/R7Plusm_11_A.06_OTA_006_all_wipe_201507301857.zip,885 MB,2016-05-12T10:32:46.000+0000,96DB065E56D879A36A33FA4467F495F9
R系列,OPPO R7Plus（移动版）,正式版-160612,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.14_OTA_014_all_201606121648.zip,920 MB,2016-07-12T00:27:18.000+0000,CD89961EE9E82284EE1ED8EB6DFEF40F
R系列,OPPO R7Plus（移动版）,正式版-160514,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.13_OTA_013_all_201605141044.zip,920 MB,2016-06-16T11:46:03.000+0000,D96A72EE7346E3340F0A73EFFDFC041A
R系列,OPPO R7Plus（移动版）,正式版-160114,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.12_OTA_012_all_201601140837.zip,910 MB,2016-06-16T11:45:54.000+0000,08C0D502D4E3CD8B811FD5F2C9C6154A
R系列,OPPO R7Plus（移动版）,正式版-151214,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.11_OTA_011_all_201512141203.zip,894 MB,2016-06-16T11:45:41.000+0000,8DC25DF1708B25F2A683BAFE261E7377
R系列,OPPO R7Plus（移动版）,正式版-151116,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.10_OTA_010_all_201511161155_wipe.zip,893 MB,2016-06-16T11:44:51.000+0000,ACBE2C68A5E4F410B64A146B6802A147
R系列,OPPO R7Plus（移动版）,正式版-151030,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.09_OTA_009_all_201510301132_wipe.zip,913 MB,2016-06-16T11:44:36.000+0000,AA01A33BAF7C8955B3E40FA5A68E9F4A
R系列,OPPO R7Plus（移动版）,正式版-151010,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.07_OTA_007_all_201510101515_wipe.zip,913 MB,2016-06-16T11:44:26.000+0000,858AC75DF8A53226A24C7052E5B019A5
R系列,OPPO R7Plus（移动版）,正式版-150903,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.06_OTA_006_all_201509030909_wipe.zip,908 MB,2016-06-16T11:44:16.000+0000,44BBC67871DDD1104C19F4F49149CACB
R系列,OPPO R7Plus（移动版）,正式版-150802,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.04_OTA_004_all_201508021139_wipe.zip,911 MB,2016-06-16T11:44:04.000+0000,79EAEF39DA5DC7601407792F4D73589D
R系列,OPPO R7Plus（移动版）,正式版-150718,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7plus/R7Plus_11_A.03_OTA_003_all_201507180129_wipe.zip,905 MB,2016-06-16T11:43:57.000+0000,22417A8188B4790906BEBF4F096669F0
R系列,OPPO R7sPlus,正式版-160120,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7splus/R7sPlus_11_OTA_003_all_201601200826.zip,874 MB,2016-06-17T03:36:40.000+0000,88A5783106645987F063A932EC657C89
R系列,OPPO R7sPlus,正式版-151205,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7splus/R7sPlus_11_OTA_002_all_201512050948.zip,872 MB,2016-06-16T19:36:30.000+0000,9ABB2B107B32544708DAE9979E997105
R系列,OPPO R7sPlus,正式版-151115,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7splus/R7sPlus_11_A.01_OTA_001_all_wipe_201511151913.zip,891 MB,2016-06-16T11:36:21.000+0000,2253A84F6F2DCF2E9F0E3310986FB07E
R系列,OPPO R7s（全网通）,正式版-160713,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.19_OTA_019_all_201607131915.zip,897 MB,2016-08-02T01:06:12.000+0000,4EDE19AAE6938D0563426220296428CF
R系列,OPPO R7s（全网通）,正式版-160130,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.17_OTA_017_all_201601302118.zip,888 MB,2016-06-16T19:33:03.000+0000,E9EC7698134DD92385E72C0A0C7CDE6E
R系列,OPPO R7s（全网通）,正式版-160527,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.18_OTA_018_all_201605271939.zip,897 MB,2016-06-16T17:28:18.000+0000,08FE853CFA6B23639C910F0180BF3AB5
R系列,OPPO R7s（全网通）,正式版-160118,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.16_OTA_016_all_201601181714.zip,898 MB,2016-06-16T11:32:34.000+0000,5A8F206C4DB23012C027E9E1809356AB
R系列,OPPO R7s（全网通）,正式版-151205,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.13_OTA_013_all_201512050113.zip,882 MB,2016-06-16T11:32:14.000+0000,6676228332FDFFBC618E814CD4C8BDD9
R系列,OPPO R7s（全网通）,正式版-151128,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.12_OTA_012_all_201511282046.zip,882 MB,2016-06-16T11:31:57.000+0000,1B6EEF22CCB6F0200197A0CA24378E70
R系列,OPPO R7s（全网通）,正式版-151105（支持3G/4G内存）,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.10_OTA_010_all_wipe_201511051637.zip,889 MB,2016-06-16T11:31:13.000+0000,7A7D48503DFA68C0D1A60D548A6678EA
R系列,OPPO R7s（全网通）,正式版-151015（支持3G内存）,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.08_OTA_008_all_wipe_201510151259.zip,849 MB,2016-06-16T11:30:48.000+0000,43057AF8944F74EAABA7C0651569E108
R系列,OPPO R7s（全网通）,正式版-150919（支持3G内存）,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7sm/R7sm_11_A.07_OTA_007_all_wipe_201509191248.zip,849 MB,2016-05-12T10:34:21.000+0000,CE9DEDB1D845D460E62F29F5DAB1DF68
R系列,OPPO R7s（移动版）,正式版-160818,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7s/R7s_11_A.09_OTA_009_all_201608181914.zip,675 MB,2016-09-30T06:14:25.000+0000,71F843BB3F90DFF7B7ED8F64C04FA35E
R系列,OPPO R7s（移动版）,正式版-160126,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7s/R7s_11_A.07_OTA_007_all_201601261502.zip,672 MB,2016-06-16T11:27:47.000+0000,B555164A18078405F941E4297AA220FE
R系列,OPPO R7s（移动版）,正式版-151203,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7s/R7s_11_A.05_OTA_005_all_201512032145.zip,668 MB,2016-06-16T11:27:34.000+0000,9AE48B1F4B641A29D6F97EA9E322A3AF
R系列,OPPO R7s（移动版）,正式版-151030,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7s/R7s_11_A.03_OTA_003_all_201510301856.zip,663 MB,2016-06-16T11:27:23.000+0000,EF8AA9994C98AD563C9D49988FCD9B36
R系列,OPPO R7s（移动版）,正式版-160325,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7s/R7s_11_A.08_OTA_008_all_201603251646.zip,675 MB,2016-06-03T11:35:31.000+0000,125B277FE7233FE4CC97B2526FAC6EC8
R系列,OPPO R7（移动版）,正式版-160819,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7_11_A.13_OTA_013_all_201608191458.zip,677 MB,2016-09-29T22:10:37.000+0000,3A5615C0B7190D8FB4D2F0A1C4056A2E
R系列,OPPO R7（移动版）,正式版-150520,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7_11_OTA_003_all_201505202102_wipe.zip,858.1 MB,2016-06-16T19:26:57.000+0000,000
R系列,OPPO R7（移动版）,正式版-151204,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7_11_A.12_OTA_012_all_201512040001.zip,677 MB,2016-06-16T19:26:21.000+0000,62841C8DD6B1A3F2D4933993598ABA06
R系列,OPPO R7（移动版）,正式版-150708,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7t_11_A.07_OTA_007_all_201507081220_wipe.zip,858 MB,2016-06-16T11:48:35.000+0000,6E06460F77CD47B5F8BD0F2DDAAE46EB
R系列,OPPO R7（移动版）,正式版-150625,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7t_11_OTA_006_all_201506251244_wipe.zip,858 MB,2016-06-16T11:48:27.000+0000,0101948BB9135D39A8358C5148355A80
R系列,OPPO R7（移动版）,正式版-150618,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7t_11_OTA_005_all_201506180003_wipe.zip,858 MB,2016-06-16T11:48:12.000+0000,E0F4E312A2F7E4C48BEC20C9CE92287C
R系列,OPPO R7（移动版）,正式版-151031,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7_11_A.10_OTA_010_all_201510310923.zip,694 MB,2016-06-16T11:26:11.000+0000,76769898C52E0EBE5A02DB556900AACC
R系列,OPPO R7（移动版）,正式版-150905,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7_11_A.09_OTA_009_all_201509051648_wipe.zip,694 MB,2016-06-16T11:26:02.000+0000,0FE07B478DBA9CEB235F1F26E6C6DD84
R系列,OPPO R7（移动版）,正式版-150724,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7_11_OTA_008_all_201507240032.zip,689 MB,2016-06-16T11:25:39.000+0000,C15B954C1630B810067A7663CB5667AE
R系列,OPPO R7（移动版）,正式版-150605,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7t/R7t_11_OTA_004_all_201506052105_wipe.zip,858.1 MB,2016-05-12T11:31:09.000+0000,43CEC3D6C21670EEB5967C55D7256319
R系列,OPPO R7（电信版）,正式版-151207,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.10_OTA_010_all_201512071215.zip,640 MB,2016-06-16T11:41:36.000+0000,A3C6404BE8D3E47F190AFEEB105B59A5
R系列,OPPO R7（电信版）,正式版-151111,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.09_OTA_009_all_wipe_201511111544.zip,640 MB,2016-06-16T11:41:26.000+0000,1DC57A5B025EDA51A97379E602F39860
R系列,OPPO R7（电信版）,正式版-150929,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.08_OTA_008_all_wipe_201509291609.zip,651 MB,2016-06-16T11:41:13.000+0000,657891310FB47815E08FFA8384C23DD0
R系列,OPPO R7（电信版）,正式版-150821,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.06_OTA_006_all_wipe_201508211812.zip,654 MB,2016-06-16T11:41:05.000+0000,6802E52B2CAA52A0327E200645584123
R系列,OPPO R7（电信版）,正式版-150531,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.02_OTA_002_all_wipe_201505312000.zip,796.27 MB,2016-05-12T11:31:22.000+0000,E39CCE6E636794CC51A2043FE379C4B4
R系列,OPPO R7（电信版）,正式版-150724,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.05_OTA_005_all_wipe_201507242146.zip,790 MB,2016-05-12T10:32:11.000+0000,7E0AD4C4832268085440784DA08B6770
R系列,OPPO R7（电信版）,正式版-150710,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7c/R7c_11_A.04_OTA_004_all_wipe_201507100500.zip,790 MB,2016-05-12T10:31:21.000+0000,E21794EE74F45CEC5D59F09A49179308
R系列,OPPO R5（R8107）,正式版-150522,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.10_OTA_010_all_150522.zip,916.19 MB,2016-05-12T11:29:47.000+0000,000
R系列,OPPO R5（R8107）,正式版-150414,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.09_OTA_009_all_150414.zip,901.08 MB,2016-05-12T11:27:57.000+0000,000
R系列,OPPO R5（R8107）,正式版-150414,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.09_OTA_009_all_150414.zip,901.08 MB,2016-05-12T11:16:56.000+0000,000
R系列,OPPO R5（R8107）,正式版-150213,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.08_OTA_008_all_150213.zip,942.09 MB,2016-05-12T11:04:59.000+0000,000
R系列,OPPO R5（R8107）,正式版-150129,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.07_OTA_007_all_150129.zip,942.06 MB,2016-05-12T11:04:27.000+0000,000
R系列,OPPO R5（R8107）,正式版-150121,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.06_OTA_006_all_150121.zip,942.05 MB,2016-05-12T11:03:52.000+0000,0000
R系列,OPPO R5（R8107）,正式版-150106,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.05_OTA_005_all_150106.zip,925.95 MB,2016-05-12T11:03:16.000+0000,000
R系列,OPPO R5（R8107）,正式版-141227,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.04_OTA_004_all_wipe_141227.zip,917 MB,2016-05-12T11:03:11.000+0000,00000
R系列,OPPO R5（R8107）,正式版-141125,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8107/R8107_11_A.01_141125_OTA_001_all.zip,913.76 MB,2016-05-12T11:02:58.000+0000,0000
R系列,OPPO R3（R7005）,正式版-150413,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7005/R7005_11_A.09_150413_OTA_009_all.zip,918.3 MB,2016-05-12T11:16:52.000+0000,000
R系列,OPPO R3（R7005）,正式版-150115,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7005/R7005_11_A.07_150115_OTA_007_all.zip,909.32 MB,2016-05-12T11:08:27.000+0000,000
R系列,OPPO R3（R7007）,正式版-150331,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.23_150331_OTA_023_all.zip,960.29 MB,2016-05-12T11:08:54.000+0000,000
R系列,OPPO R3（R7007）,正式版-150209,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.22_150209_OTA_022_all.zip,960.3 MB,2016-05-12T11:07:22.000+0000,000
R系列,OPPO R3（R7007）,正式版-141219,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.21_141219_OTA_021_all.zip,924.66 MB,2016-05-12T11:03:06.000+0000,000
R系列,OPPO R3（R7007）,正式版-141024,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.19_141024_OTA_019_all.zip,885.94 MB,2016-05-12T11:01:43.000+0000,0000
R系列,OPPO R3（R7007）,正式版-140829,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.16_140829_OTA_016_all.zip,867.9 MB,2016-05-12T11:00:49.000+0000,0000
R系列,OPPO R3（R7007）,正式版-140704,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.09_140704_OTA_009_all.zip,854.79 MB,2016-05-12T10:58:18.000+0000,未知
R系列,OPPO R3（R7007）,正式版-150603,,,https://fsopen.coloros.com/3/oppowww/androidrom/r7007/R7007_11_A.24_150603_OTA_024_all.zip,980 MB,2016-05-12T10:32:19.000+0000,C4BCAFF3B5B7A4BBB9858BF8C90BD4FF
R系列,R1C（R8207）,正式版-150611,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/R8207_11_A.09_OTA_009_all_201506112146.zip,981 MB,2016-05-12T11:32:03.000+0000,2393D8BBFF9C1DE7BFABB34CE3EDA493
R系列,R1C（R8207）,正式版-150515,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/MSM_14045_OTA_008_all.zip,971.96 MB,2016-05-12T11:29:01.000+0000,000
R系列,R1C（R8207）,正式版-150427,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/MSM_14045_OTA_007_all.zip,971.51 MB,2016-05-12T11:17:46.000+0000,000
R系列,R1C（R8207）,正式版-150411,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/R8207_11_A.06_OTA_006_all_150411.zip,970.17 MB,2016-05-12T11:17:04.000+0000,000
R系列,R1C（R8207）,正式版-150324,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/MSM_14045_OTA_005_all.zip,976.36 MB,2016-05-12T11:08:06.000+0000,000
R系列,R1C（R8207）,正式版-150226,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/MSM_14045_OTA_004_all.zip,971.31 MB,2016-05-12T11:06:32.000+0000,000
R系列,R1C（R8207）,正式版-150206,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/MSM_14045_OTA_004_all.zip,917.27 MB,2016-05-12T11:04:47.000+0000,000
R系列,R1C（R8207）,正式版-150122,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/MSM_14045_OTA_002_all.zip,990.12 MB,2016-05-12T11:04:11.000+0000,000
R系列,R1C（R8207）,正式版-151213,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/R8207_11_A.14_OTA_014_all_201512131418.zip,773 MB,2016-05-12T10:37:55.000+0000,3408F8D2DE39AD46035904D256C85169
R系列,R1C（R8207）,正式版-151103,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/R8207_11_A.13_OTA_013_all_201511031947.zip,778 MB,2016-05-12T10:36:59.000+0000,5679D394F0D30FDCA205533EC50D137A
R系列,R1C（R8207）,正式版-150722,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/R8207_11_A.11_OTA_011_all_201507222234.zip,981 MB,2016-05-12T10:32:31.000+0000,F6DC25B0EF634DC6CA233BA6C64ACE05
R系列,R1C（R8207）,正式版-150716,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8207/R8207_11_A.10_OTA_010_all_201507161743.zip,981 MB,2016-05-12T10:32:06.000+0000,960E8B46AE052F84265D6DFF590EB2FF
R系列,R1C（R8205）,正式版-150508,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8205/R8205_11_A.04_OTA_004_all_201505081047.zip,1024 MB,2016-05-12T11:18:11.000+0000,000
R系列,R1C（R8205）,正式版-150324,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8205/MSM_14047_OTA_003_all.zip,1034.24 MB,2016-05-12T11:07:49.000+0000,000
R系列,R1C（R8205）,正式版-150214,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8205/MSM_14047_OTA_002_all.zip,1034.24 MB,2016-05-12T11:06:18.000+0000,000
R系列,R1C（R8205）,正式版-151215,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8205/R8205_11_A.06_OTA_006_all_201512151524.zip,831 MB,2016-05-12T10:38:01.000+0000,D8E4D66CA5E5C9830CFC1799B6488DC0
R系列,R1C（R8200）,正式版-150515,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8200/MSM_14046_OTA_003_all.zip,1024 MB,2016-05-12T19:29:06.000+0000,000
R系列,R1C（R8200）,正式版-150327,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8200/MSM_14046_OTA_002_all.zip,1044.48 MB,2016-05-12T11:08:39.000+0000,000
R系列,OPPO R1S（R8007）,正式版-150526,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.18_150526_OTA_018_all.zip,745.12 MB,2016-05-12T11:31:31.000+0000,8708D4FEAD493A377C281C975AFE0742
R系列,OPPO R1S（R8007）,正式版-150402,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.16_150402_OTA_016_all.zip,724.54 MB,2016-05-12T11:09:06.000+0000,000
R系列,OPPO R1S（R8007）,正式版-150302,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.15_150302_OTA_015_all.zip,724.54 MB,2016-05-12T11:07:06.000+0000,000
R系列,OPPO R1S（R8007）,正式版-141117,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.14_141117_OTA_014_all.zip,720.38 MB,2016-05-12T11:06:04.000+0000,000
R系列,OPPO R1S（R8007）,正式版-140829,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.12_140829_OTA_012_all.zip,697.7 MB,2016-05-12T11:00:41.000+0000,0000
R系列,OPPO R1S（R8007）,正式版-140711,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.11_140711_OTA_011_all.zip,700.66 MB,2016-05-12T10:58:29.000+0000,未知
R系列,OPPO R1S（R8007）,正式版-140701,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8007/R8007_11_A.09_140701_OTA_009_all_wipe.zip,700.6 MB,2016-05-12T10:57:08.000+0000,未知
R系列,OPPO R1S（R8000）,正式版-150414,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8000/R8000_11_A.05_150414_OTA_005_all.zip,776.87 MB,2016-05-12T11:17:33.000+0000,000
R系列,OPPO R1S（R8000）,正式版-140901,,,https://fsopen.coloros.com/3/oppowww/androidrom/r8000/R8000_11_A.04_140901_OTA_004_all.zip,731.65 MB,2016-05-12T11:16:34.000+0000,000
R系列,OPPO R6007,正式版-140806,,,https://fsopen.coloros.com/3/oppowww/androidrom/r6007/R6007_11_A.14_140806_OTA_014_all.zip,868 MB,2016-05-12T11:28:28.000+0000,000
R系列,OPPO R6007,正式版-150331,,,https://fsopen.coloros.com/3/oppowww/androidrom/r6007/R6007_11_A.23_150331_OTA_023_all.zip,960.29 MB,2016-05-12T11:08:43.000+0000,000
R系列,OPPO R6007,正式版-141024,,,https://fsopen.coloros.com/3/oppowww/androidrom/r6007/R6007_11_A.19_141024_OTA_019_all.zip,885.94 MB,2016-05-12T11:01:47.000+0000,0000
R系列,OPPO R6007,正式版-140704,,,https://fsopen.coloros.com/3/oppowww/androidrom/r6007/R6007_11_A.09_140704_OTA_009_all.zip,854.79 MB,2016-05-12T10:59:05.000+0000,未知
R系列,OPPO R6007,正式版-140615,,,https://fsopen.coloros.com/3/oppowww/androidrom/r6007/R6007_11_A.07_140615_OTA_007_all.zip,824.29 MB,2016-05-12T10:57:13.000+0000,未知
R系列,OPPO R6007,正式版-150603,,,https://fsopen.coloros.com/3/oppowww/androidrom/r6007/R6007_11_A.24_150603_OTA_024_all.zip,980 MB,2016-05-12T10:32:15.000+0000,C4BCAFF3B5B7A4BBB9858BF8C90BD4FF
R系列,OPPO R2017,正式版-151109,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.13_151109_OTA_013_all.zip,706 MB,2016-05-12T18:36:17.000+0000,63CF2D6187C97743F910381A497E4214
R系列,OPPO R2017,正式版-150210,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.11_150210_OTA_011_all.zip,706.86 MB,2016-05-12T11:06:27.000+0000,000
R系列,OPPO R2017,正式版-150112,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.10_150112_OTA_010_all.zip,706.86 MB,2016-05-12T11:04:15.000+0000,000
R系列,OPPO R2017,正式版-141023,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.07_141023_OTA_007_all.zip,702.31 MB,2016-05-12T11:01:33.000+0000,000
R系列,OPPO R2017,正式版-140912,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.06_140912_OTA_006_all.zip,682.1 MB,2016-05-12T11:01:06.000+0000,0000
R系列,OPPO R2017,正式版-140711,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.04_140711_OTA_004_all.zip,681.24 MB,2016-05-12T10:58:51.000+0000,未知
R系列,OPPO R2017,正式版-140616,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.03_140616_OTA_003_all.zip,683.85 MB,2016-05-12T10:57:19.000+0000,未知
R系列,OPPO R2017,正式版-150715,,,https://fsopen.coloros.com/3/oppowww/androidrom/r2017/R2017_11_A.12_150715_OTA_012_all.zip,706 MB,2016-05-12T10:31:58.000+0000,311413940CDBD93245CEA7EA7D24C3EB
R系列,OPPO R831T,正式版-150115,,,https://fsopen.coloros.com/3/oppowww/androidrom/r831t/R831T_11_A.07_OTA_007_all_150115.zip,561.92 MB,2016-05-12T11:28:24.000+0000,000
R系列,OPPO R831S,正式版-150302,,,https://fsopen.coloros.com/3/oppowww/androidrom/r831s/R831S_11_A.10_150302_OTA_010_all.zip,697.66 MB,2016-05-12T19:07:00.000+0000,000
R系列,OPPO R831S,正式版-141023,,,http://bbs.coloros.com/forum.php?mod=viewthread&tid=87243&page=1&extra=,693.12 MB,2016-05-12T11:01:38.000+0000,0000
R系列,OPPO R831S,正式版-140912,,,https://fsopen.coloros.com/3/oppowww/androidrom/r831s/R831S_11_A.08_140912_OTA_008_all.zip,672.91 MB,2016-05-12T11:01:25.000+0000,0000
R系列,OPPO R831S,正式版-140708,,,https://fsopen.coloros.com/3/oppowww/androidrom/r831s/R831S_11_A.06_140708_OTA_006_all.zip,674.32 MB,2016-05-12T10:59:12.000+0000,未知
R系列,OPPO R831S,正式版-140609,,,https://fsopen.coloros.com/3/oppowww/androidrom/r831s/R831S_11_A.05_140609_OTA_005_all.zip,673.85 MB,2016-05-12T10:57:25.000+0000,未知
R系列,OPPO R830S,正式版-140917,,,https://fsopen.coloros.com/3/oppowww/androidrom/r830s/R830S_11_A.04_140917_OTA_004_all.zip,721.5 MB,2016-05-12T11:01:57.000+0000,000
